instance,algorithm,run,makespan,time
MFJS8,ACSi,19,1429,45
MFJS8,ACSi,20,1377,33
MFJS8,ACSi,21,1463,28
MFJS8,ACSi,22,1410,45
MFJS8,ACSi,23,1445,23
MFJS8,ACSi,24,1393,21
MFJS8,ACSi,25,1415,22
MFJS8,ACSi,26,1309,29
MFJS8,ACSi,27,1438,36
MFJS8,ACSi,28,1258,71
MFJS8,ACSi,29,1350,29
MFJS8,ACSi,30,1402,54
MFJS8,ACSp,1,1341,50
MFJS8,ACSp,2,1487,33
MFJS8,ACSp,3,1385,31
MFJS8,ACSp,4,1317,40
MFJS8,ACSp,5,1324,50
MFJS8,ACSp,6,1290,31
MFJS8,ACSp,7,1186,27
MFJS8,ACSp,8,1516,36
MFJS8,ACSp,9,1379,29
MFJS8,ACSp,10,1486,27
MFJS8,ACSp,11,1423,35
MFJS8,ACSp,12,1325,39
MFJS8,ACSp,13,1468,20
MFJS8,ACSp,14,1345,23
MFJS8,ACSp,15,1366,24
MFJS8,ACSp,16,1339,31
MFJS8,ACSp,17,1384,38
MFJS8,ACSp,18,1440,51
MFJS8,ACSp,19,1336,32
MFJS8,ACSp,20,1364,52
MFJS8,ACSp,21,1303,26
MFJS8,ACSp,22,1321,20
MFJS8,ACSp,23,1425,22
MFJS8,ACSp,24,1559,31
MFJS8,ACSp,25,1343,32
MFJS8,ACSp,26,1274,46
MFJS8,ACSp,27,1271,45
MFJS8,ACSp,28,1487,28
MFJS8,ACSp,29,1429,21
MFJS8,ACSp,30,1579,24
MFJS8,ECT,1,1441,0
MFJS8,ECT,2,1441,0
MFJS8,ECT,3,1441,0
MFJS8,ECT,4,1441,0
MFJS8,ECT,5,1441,0
MFJS8,ECT,6,1441,0
MFJS8,ECT,7,1441,0
MFJS8,ECT,8,1441,0
MFJS8,ECT,9,1441,0
MFJS8,ECT,10,1441,0
MFJS8,ECT,11,1441,0
MFJS8,ECT,12,1441,0
MFJS8,ECT,13,1441,0
MFJS8,ECT,14,1441,0
MFJS8,ECT,15,1441,0
MFJS8,ECT,16,1441,0
MFJS8,ECT,17,1441,0
MFJS8,ECT,18,1441,0
MFJS8,ECT,19,1441,0
MFJS8,ECT,20,1441,0
MFJS8,ECT,21,1441,0
MFJS8,ECT,22,1441,0
MFJS8,ECT,23,1441,0
MFJS8,ECT,24,1441,0
MFJS8,ECT,25,1441,0
MFJS8,ECT,26,1441,0
MFJS8,ECT,27,1441,0
MFJS8,ECT,28,1441,0
MFJS8,ECT,29,1441,0
MFJS8,ECT,30,1441,0
MFJS9,ACSi,1,1794,170
MFJS9,ACSi,2,1893,111
MFJS9,ACSi,3,1760,143
MFJS9,ACSi,4,1787,127
MFJS9,ACSi,5,1721,182
MFJS9,ACSi,6,1705,126
MFJS9,ACSi,7,1635,106
MFJS9,ACSi,8,1634,91
MFJS9,ACSi,9,1834,193
MFJS9,ACSi,10,1890,55
MFJS9,ACSi,11,1775,46
MFJS9,ACSi,12,1637,38
MFJS9,ACSi,13,1724,67
MFJS9,ACSi,14,1789,36
MFJS9,ACSi,15,1635,47
MFJS9,ACSi,16,1917,34
MFJS9,ACSi,17,1659,79
MFJS9,ACSi,18,1837,47
MFJS9,ACSi,19,1872,28
MFJS9,ACSi,20,1845,46
MFJS9,ACSi,21,1805,39
MFJS9,ACSi,22,1793,36
MFJS9,ACSi,23,1697,30
MFJS9,ACSi,24,1856,33
MFJS9,ACSi,25,1730,44
MFJS9,ACSi,26,1822,30
MFJS9,ACSi,27,1718,54
MFJS9,ACSi,28,1712,36
MFJS9,ACSi,29,1847,34
MFJS9,ACSi,30,1769,29
MFJS9,ACSp,1,1726,45
MFJS9,ACSp,2,1494,26
MFJS9,ACSp,3,1847,35
MFJS9,ACSp,4,1816,61
MFJS9,ACSp,5,1818,41
MFJS9,ACSp,6,1691,58
MFJS9,ACSp,7,1638,66
MFJS9,ACSp,8,1682,60
MFJS9,ACSp,9,1730,33
MFJS9,ACSp,10,1666,39
MFJS9,ACSp,11,1947,32
MFJS9,ACSp,12,1634,50
MFJS9,ACSp,13,1723,93
MFJS9,ACSp,14,1709,30
MFJS9,ACSp,15,1830,50
MFJS9,ACSp,16,1868,34
MFJS9,ACSp,17,1917,29
MFJS9,ACSp,18,1725,43
MFJS9,ACSp,19,1701,48
MFJS9,ACSp,20,1701,84
MFJS9,ACSp,21,1650,45
MFJS9,ACSp,22,1768,32
MFJS9,ACSp,23,1818,30
MFJS9,ACSp,24,1630,68
MFJS9,ACSp,25,1779,38
MFJS9,ACSp,26,1602,28
MFJS9,ACSp,27,1791,41
MFJS9,ACSp,28,1684,55
MFJS9,ACSp,29,1718,28
MFJS9,ACSp,30,1820,27
MFJS9,ECT,1,1944,0
MFJS9,ECT,2,1944,0
MFJS9,ECT,3,1944,0
MFJS9,ECT,4,1944,0
MFJS9,ECT,5,1944,0
MFJS9,ECT,6,1944,0
MFJS9,ECT,7,1944,0
MFJS9,ECT,8,1944,0
MFJS9,ECT,9,1944,0
MFJS9,ECT,10,1944,0
MFJS9,ECT,11,1944,0
MFJS9,ECT,12,1944,0
MFJS9,ECT,13,1944,0
MFJS9,ECT,14,1944,0
MFJS9,ECT,15,1944,0
MFJS9,ECT,16,1944,0
MFJS9,ECT,17,1944,0
MFJS9,ECT,18,1944,0
MFJS9,ECT,19,1944,0
MFJS9,ECT,20,1944,0
MFJS9,ECT,21,1944,0
MFJS9,ECT,22,1944,0
MFJS9,ECT,23,1944,0
MFJS9,ECT,24,1944,0
MFJS9,ECT,25,1944,0
MFJS9,ECT,26,1944,0
MFJS9,ECT,27,1944,0
MFJS9,ECT,28,1944,0
MFJS9,ECT,29,1944,0
MFJS9,ECT,30,1944,0
SFJS2,ACSi,1,107,12
SFJS2,ACSi,2,107,3
SFJS2,ACSi,3,107,3
SFJS2,ACSi,4,107,3
SFJS2,ACSi,5,107,3
SFJS2,ACSi,6,107,3
SFJS2,ACSi,7,107,4
SFJS2,ACSi,8,107,2
SFJS2,ACSi,9,107,5
SFJS2,ACSi,10,107,3
SFJS2,ACSi,11,107,2
SFJS2,ACSi,12,107,3
SFJS2,ACSi,13,107,3
SFJS2,ACSi,14,107,4
SFJS2,ACSi,15,107,3
SFJS2,ACSi,16,107,3
SFJS2,ACSi,17,107,3
SFJS2,ACSi,18,107,3
SFJS2,ACSi,19,107,3
SFJS2,ACSi,20,107,2
SFJS2,ACSi,21,107,3
SFJS2,ACSi,22,107,2
SFJS2,ACSi,23,107,2
SFJS2,ACSi,24,107,2
SFJS2,ACSi,25,107,3
SFJS2,ACSi,26,107,2
SFJS2,ACSi,27,107,2
SFJS2,ACSi,28,107,3
SFJS2,ACSi,29,107,2
SFJS2,ACSi,30,107,2
SFJS2,ACSp,1,107,18
SFJS2,ACSp,2,107,3
SFJS2,ACSp,3,107,3
SFJS2,ACSp,4,107,3
SFJS2,ACSp,5,107,3
SFJS2,ACSp,6,107,3
SFJS2,ACSp,7,107,5
SFJS2,ACSp,8,107,2
SFJS2,ACSp,9,107,2
SFJS2,ACSp,10,107,3
SFJS2,ACSp,11,107,3
SFJS2,ACSp,12,107,2
SFJS2,ACSp,13,107,4
SFJS2,ACSp,14,107,2
SFJS2,ACSp,15,107,2
SFJS2,ACSp,16,107,3
SFJS2,ACSp,17,107,3
SFJS2,ACSp,18,107,2
SFJS2,ACSp,19,107,2
SFJS2,ACSp,20,107,4
SFJS2,ACSp,21,107,3
SFJS2,ACSp,22,107,3
SFJS2,ACSp,23,107,3
SFJS2,ACSp,24,107,3
SFJS2,ACSp,25,107,2
SFJS2,ACSp,26,107,4
SFJS2,ACSp,27,107,2
SFJS2,ACSp,28,107,2
SFJS2,ACSp,29,107,2
SFJS2,ACSp,30,107,2
SFJS2,ECT,1,128,0
SFJS2,ECT,2,128,0
SFJS2,ECT,3,128,0
SFJS2,ECT,4,128,0
SFJS2,ECT,5,128,0
SFJS2,ECT,6,128,0
SFJS2,ECT,7,128,0
SFJS2,ECT,8,128,0
SFJS2,ECT,9,128,0
SFJS2,ECT,10,128,0
SFJS2,ECT,11,128,0
SFJS2,ECT,12,128,0
SFJS2,ECT,13,128,0
SFJS2,ECT,14,128,0
SFJS2,ECT,15,128,0
SFJS2,ECT,16,128,0
SFJS2,ECT,17,128,0
SFJS2,ECT,18,128,0
SFJS2,ECT,19,128,0
SFJS2,ECT,20,128,0
SFJS2,ECT,21,128,0
SFJS2,ECT,22,128,0
SFJS2,ECT,23,128,0
SFJS2,ECT,24,128,0
SFJS2,ECT,25,128,0
SFJS2,ECT,26,128,0
SFJS2,ECT,27,128,0
SFJS2,ECT,28,128,0
SFJS2,ECT,29,128,0
SFJS2,ECT,30,128,0
MFJS10,ACSi,1,1982,89
MFJS10,ACSi,2,1990,193
MFJS10,ACSi,3,2103,133
MFJS10,ACSi,4,1886,194
MFJS10,ACSi,5,1895,220
MFJS10,ACSi,6,2002,165
MFJS10,ACSi,7,1997,195
MFJS10,ACSi,8,1914,101
MFJS10,ACSi,9,2018,46
MFJS10,ACSi,10,1771,63
MFJS10,ACSi,11,1878,64
MFJS10,ACSi,12,1852,37
MFJS10,ACSi,13,2048,44
MFJS10,ACSi,14,1910,65
MFJS10,ACSi,15,2001,45
MFJS10,ACSi,16,1894,72
MFJS10,ACSi,17,2053,66
MFJS10,ACSi,18,2099,42
MFJS10,ACSi,19,2031,53
MFJS10,ACSi,20,1886,51
MFJS10,ACSi,21,2129,45
MFJS10,ACSi,22,1735,56
MFJS10,ACSi,23,1900,109
MFJS10,ACSi,24,2125,31
MFJS10,ACSi,25,1993,34
MFJS10,ACSi,26,2262,34
MFJS10,ACSi,27,2004,39
MFJS10,ACSi,28,1766,102
MFJS10,ACSi,29,2101,36
MFJS10,ACSi,30,2177,32
MFJS10,ACSp,1,1944,42
MFJS10,ACSp,2,2109,29
MFJS10,ACSp,3,1901,59
MFJS10,ACSp,4,2086,28
MFJS10,ACSp,5,2039,39
MFJS10,ACSp,6,1998,61
MFJS10,ACSp,7,1754,36
MFJS10,ACSp,8,1933,36
MFJS10,ACSp,9,1908,59
MFJS10,ACSp,10,2168,42
MFJS10,ACSp,11,2186,43
MFJS10,ACSp,12,1972,55
MFJS10,ACSp,13,2064,49
MFJS10,ACSp,14,1836,70
MFJS10,ACSp,15,2009,49
MFJS10,ACSp,16,1937,57
MFJS10,ACSp,17,2104,43
MFJS10,ACSp,18,2085,38
MFJS10,ACSp,19,1958,37
MFJS10,ACSp,20,1972,39
MFJS10,ACSp,21,1866,65
MFJS10,ACSp,22,2066,37
MFJS10,ACSp,23,2021,41
MFJS10,ACSp,24,1892,31
MFJS10,ACSp,25,1859,47
MFJS10,ACSp,26,1919,58
MFJS10,ACSp,27,2075,32
MFJS10,ACSp,28,1988,46
MFJS10,ACSp,29,2013,38
MFJS10,ACSp,30,1998,28
MFJS10,ECT,1,1944,0
MFJS10,ECT,2,1944,0
MFJS10,ECT,3,1944,0
MFJS10,ECT,4,1944,0
MFJS10,ECT,5,1944,0
MFJS10,ECT,6,1944,0
MFJS10,ECT,7,1944,0
MFJS10,ECT,8,1944,0
MFJS10,ECT,9,1944,0
MFJS10,ECT,10,1944,0
MFJS10,ECT,11,1944,0
MFJS10,ECT,12,1944,0
MFJS10,ECT,13,1944,0
MFJS10,ECT,14,1944,0
MFJS10,ECT,15,1944,0
MFJS10,ECT,16,1944,0
MFJS10,ECT,17,1944,0
MFJS10,ECT,18,1944,0
MFJS10,ECT,19,1944,0
MFJS10,ECT,20,1944,0
MFJS10,ECT,21,1944,0
MFJS10,ECT,22,1944,0
MFJS10,ECT,23,1944,0
MFJS10,ECT,24,1944,0
MFJS10,ECT,25,1944,0
MFJS10,ECT,26,1944,0
MFJS10,ECT,27,1944,0
MFJS10,ECT,28,1944,0
MFJS10,ECT,29,1944,0
MFJS10,ECT,30,1944,0
SFJS3,ACSi,1,221,15
SFJS3,ACSi,2,221,6
SFJS3,ACSi,3,221,6
SFJS3,ACSi,4,221,6
SFJS3,ACSi,5,221,6
SFJS3,ACSi,6,221,6
SFJS3,ACSi,7,221,5
SFJS3,ACSi,8,221,5
SFJS3,ACSi,9,221,4
SFJS3,ACSi,10,221,7
SFJS3,ACSi,11,221,4
SFJS3,ACSi,12,221,4
SFJS3,ACSi,13,221,5
SFJS3,ACSi,14,221,5
SFJS3,ACSi,15,221,4
SFJS3,ACSi,16,221,4
SFJS3,ACSi,17,221,4
SFJS3,ACSi,18,221,4
SFJS3,ACSi,19,221,6
SFJS3,ACSi,20,221,5
SFJS3,ACSi,21,221,6
SFJS3,ACSi,22,221,4
SFJS3,ACSi,23,221,5
SFJS3,ACSi,24,221,4
SFJS3,ACSi,25,221,5
SFJS3,ACSi,26,221,4
SFJS3,ACSi,27,221,4
SFJS3,ACSi,28,221,4
SFJS3,ACSi,29,221,5
SFJS3,ACSi,30,221,4
SFJS3,ACSp,1,221,19
SFJS3,ACSp,2,221,4
SFJS3,ACSp,3,221,4
SFJS3,ACSp,4,221,4
SFJS3,ACSp,5,221,6
SFJS3,ACSp,6,221,3
SFJS3,ACSp,7,221,5
SFJS3,ACSp,8,221,5
SFJS3,ACSp,9,221,4
SFJS3,ACSp,10,221,4
SFJS3,ACSp,11,221,3
SFJS3,ACSp,12,221,4
SFJS3,ACSp,13,221,4
SFJS3,ACSp,14,221,3
SFJS3,ACSp,15,221,3
SFJS3,ACSp,16,221,4
SFJS3,ACSp,17,221,3
SFJS3,ACSp,18,221,3
SFJS3,ACSp,19,221,5
SFJS3,ACSp,20,221,4
SFJS3,ACSp,21,221,3
SFJS3,ACSp,22,221,4
SFJS3,ACSp,23,221,4
SFJS3,ACSp,24,221,6
SFJS3,ACSp,25,221,4
SFJS3,ACSp,26,221,3
SFJS3,ACSp,27,221,4
SFJS3,ACSp,28,221,5
SFJS3,ACSp,29,221,3
SFJS3,ACSp,30,221,4
SFJS3,ECT,1,316,0
SFJS3,ECT,2,316,0
SFJS3,ECT,3,316,0
SFJS3,ECT,4,316,0
SFJS3,ECT,5,316,0
SFJS3,ECT,6,316,0
SFJS3,ECT,7,316,0
SFJS3,ECT,8,316,0
SFJS3,ECT,9,316,0
SFJS3,ECT,10,316,0
SFJS3,ECT,11,316,0
SFJS3,ECT,12,316,0
SFJS3,ECT,13,316,0
SFJS3,ECT,14,316,0
SFJS3,ECT,15,316,0
SFJS3,ECT,16,316,0
SFJS3,ECT,17,316,0
SFJS3,ECT,18,316,0
SFJS3,ECT,19,316,0
SFJS3,ECT,20,316,0
SFJS3,ECT,21,316,0
SFJS3,ECT,22,316,0
SFJS3,ECT,23,316,0
SFJS3,ECT,24,316,0
SFJS3,ECT,25,316,0
SFJS3,ECT,26,316,0
SFJS3,ECT,27,316,0
SFJS3,ECT,28,316,0
SFJS3,ECT,29,316,0
SFJS3,ECT,30,316,0
SFJS4,ACSi,1,355,14
SFJS4,ACSi,2,355,4
SFJS4,ACSi,3,355,5
SFJS4,ACSi,4,367,5
SFJS4,ACSi,5,355,5
SFJS4,ACSi,6,367,4
SFJS4,ACSi,7,367,4
SFJS4,ACSi,8,355,6
SFJS4,ACSi,9,355,7
SFJS4,ACSi,10,355,6
SFJS4,ACSi,11,355,5
SFJS4,ACSi,12,355,5
SFJS4,ACSi,13,355,4
SFJS4,ACSi,14,396,4
SFJS4,ACSi,15,355,4
SFJS4,ACSi,16,367,4
SFJS4,ACSi,17,396,3
SFJS4,ACSi,18,355,5
SFJS4,ACSi,19,367,3
SFJS4,ACSi,20,367,5
SFJS4,ACSi,21,355,4
SFJS4,ACSi,22,355,4
SFJS4,ACSi,23,355,3
SFJS4,ACSi,24,355,4
SFJS4,ACSi,25,367,3
SFJS4,ACSi,26,355,3
SFJS4,ACSi,27,355,5
SFJS4,ACSi,28,355,5
SFJS4,ACSi,29,355,4
SFJS4,ACSi,30,355,5
SFJS4,ACSp,1,355,19
SFJS4,ACSp,2,355,3
SFJS4,ACSp,3,355,5
SFJS4,ACSp,4,355,6
SFJS4,ACSp,5,355,3
SFJS4,ACSp,6,355,4
SFJS4,ACSp,7,355,4
SFJS4,ACSp,8,367,4
SFJS4,ACSp,9,367,3
SFJS4,ACSp,10,355,3
SFJS4,ACSp,11,355,3
SFJS4,ACSp,12,355,4
SFJS4,ACSp,13,355,4
SFJS4,ACSp,14,355,3
SFJS4,ACSp,15,355,4
SFJS4,ACSp,16,396,5
SFJS4,ACSp,17,355,4
SFJS4,ACSp,18,355,5
SFJS4,ACSp,19,355,4
SFJS4,ACSp,20,355,4
SFJS4,ACSp,21,367,4
SFJS4,ACSp,22,367,4
SFJS4,ACSp,23,367,4
SFJS4,ACSp,24,367,6
SFJS4,ACSp,25,355,5
SFJS4,ACSp,26,355,3
SFJS4,ACSp,27,355,5
SFJS4,ACSp,28,355,5
SFJS4,ACSp,29,355,8
SFJS4,ACSp,30,355,6
SFJS4,ECT,1,421,0
SFJS4,ECT,2,421,0
SFJS4,ECT,3,421,0
SFJS4,ECT,4,421,0
SFJS4,ECT,5,421,0
SFJS4,ECT,6,421,0
SFJS4,ECT,7,421,0
SFJS4,ECT,8,421,0
SFJS4,ECT,9,421,0
SFJS4,ECT,10,421,0
SFJS4,ECT,11,421,0
SFJS4,ECT,12,421,0
SFJS4,ECT,13,421,0
SFJS4,ECT,14,421,0
SFJS4,ECT,15,421,0
SFJS4,ECT,16,421,0
SFJS4,ECT,17,421,0
SFJS4,ECT,18,421,0
SFJS4,ECT,19,421,0
SFJS4,ECT,20,421,0
SFJS4,ECT,21,421,0
SFJS4,ECT,22,421,0
SFJS4,ECT,23,421,0
SFJS4,ECT,24,421,0
SFJS4,ECT,25,421,0
SFJS4,ECT,26,421,0
SFJS4,ECT,27,421,0
SFJS4,ECT,28,421,0
SFJS4,ECT,29,421,0
SFJS4,ECT,30,421,0
SFJS5,ACSi,1,119,14
SFJS5,ACSi,2,119,7
SFJS5,ACSi,3,119,16
SFJS5,ACSi,4,119,14
SFJS5,ACSi,5,119,6
SFJS5,ACSi,6,119,6
SFJS5,ACSi,7,119,9
SFJS5,ACSi,8,119,6
SFJS5,ACSi,9,119,9
SFJS5,ACSi,10,119,7
SFJS5,ACSi,11,119,7
SFJS5,ACSi,12,119,5
SFJS5,ACSi,13,119,8
SFJS5,ACSi,14,119,4
SFJS5,ACSi,15,119,5
SFJS5,ACSi,16,119,4
SFJS5,ACSi,17,119,5
SFJS5,ACSi,18,119,6
SFJS5,ACSi,19,119,9
SFJS5,ACSi,20,119,8
SFJS5,ACSi,21,119,12
SFJS5,ACSi,22,119,8
SFJS5,ACSi,23,119,5
SFJS5,ACSi,24,119,3
SFJS5,ACSi,25,119,5
SFJS5,ACSi,26,119,5
SFJS5,ACSi,27,119,6
SFJS5,ACSi,28,119,7
SFJS5,ACSi,29,119,10
SFJS5,ACSi,30,119,6
SFJS5,ACSp,1,119,19
SFJS5,ACSp,2,119,4
SFJS5,ACSp,3,119,5
SFJS5,ACSp,4,119,6
SFJS5,ACSp,5,128,4
SFJS5,ACSp,6,119,4
SFJS5,ACSp,7,119,5
SFJS5,ACSp,8,119,5
SFJS5,ACSp,9,119,4
SFJS5,ACSp,10,119,4
SFJS5,ACSp,11,119,6
SFJS5,ACSp,12,119,4
SFJS5,ACSp,13,119,4
SFJS5,ACSp,14,119,4
SFJS5,ACSp,15,119,7
SFJS5,ACSp,16,119,5
SFJS5,ACSp,17,119,4
SFJS5,ACSp,18,119,4
SFJS5,ACSp,19,119,4
SFJS5,ACSp,20,119,3
SFJS5,ACSp,21,119,4
SFJS5,ACSp,22,119,5
SFJS5,ACSp,23,119,4
SFJS5,ACSp,24,119,4
SFJS5,ACSp,25,119,7
SFJS5,ACSp,26,119,4
SFJS5,ACSp,27,119,5
SFJS5,ACSp,28,119,4
SFJS5,ACSp,29,119,4
SFJS5,ACSp,30,119,4
SFJS5,ECT,1,147,0
SFJS5,ECT,2,147,0
SFJS5,ECT,3,147,0
SFJS5,ECT,4,147,0
SFJS5,ECT,5,147,0
SFJS5,ECT,6,147,0
SFJS5,ECT,7,147,0
SFJS5,ECT,8,147,0
SFJS5,ECT,9,147,0
SFJS5,ECT,10,147,0
SFJS5,ECT,11,147,0
SFJS5,ECT,12,147,0
SFJS5,ECT,13,147,0
SFJS5,ECT,14,147,0
SFJS5,ECT,15,147,0
SFJS5,ECT,16,147,0
SFJS5,ECT,17,147,0
SFJS5,ECT,18,147,0
SFJS5,ECT,19,147,0
SFJS5,ECT,20,147,0
SFJS5,ECT,21,147,0
SFJS5,ECT,22,147,0
SFJS5,ECT,23,147,0
SFJS5,ECT,24,147,0
SFJS5,ECT,25,147,0
SFJS5,ECT,26,147,0
SFJS5,ECT,27,147,0
SFJS5,ECT,28,147,0
SFJS5,ECT,29,147,0
SFJS5,ECT,30,147,0
SFJS6,ACSi,1,320,25
SFJS6,ACSi,2,320,11
SFJS6,ACSi,3,320,9
SFJS6,ACSi,4,320,9
SFJS6,ACSi,5,320,8
SFJS6,ACSi,6,330,7
SFJS6,ACSi,7,320,9
SFJS6,ACSi,8,320,9
SFJS6,ACSi,9,320,7
SFJS6,ACSi,10,320,6
SFJS6,ACSi,11,320,7
SFJS6,ACSi,12,320,9
SFJS6,ACSi,13,320,10
SFJS6,ACSi,14,320,10
SFJS6,ACSi,15,320,6
SFJS6,ACSi,16,320,9
SFJS6,ACSi,17,320,9
SFJS6,ACSi,18,320,7
SFJS6,ACSi,19,320,7
SFJS6,ACSi,20,320,7
SFJS6,ACSi,21,320,8
SFJS6,ACSi,22,320,8
SFJS6,ACSi,23,320,8
SFJS6,ACSi,24,320,8
SFJS6,ACSi,25,320,10
SFJS6,ACSi,26,320,8
SFJS6,ACSi,27,320,10
SFJS6,ACSi,28,320,7
SFJS6,ACSi,29,320,9
SFJS6,ACSi,30,320,12
SFJS6,ACSp,1,320,21
SFJS6,ACSp,2,320,6
SFJS6,ACSp,3,320,9
SFJS6,ACSp,4,320,8
SFJS6,ACSp,5,320,5
SFJS6,ACSp,6,320,4
SFJS6,ACSp,7,320,6
SFJS6,ACSp,8,330,5
SFJS6,ACSp,9,320,6
SFJS6,ACSp,10,320,6
SFJS6,ACSp,11,320,5
SFJS6,ACSp,12,320,5
SFJS6,ACSp,13,320,5
SFJS6,ACSp,14,320,6
SFJS6,ACSp,15,320,5
SFJS6,ACSp,16,320,5
SFJS6,ACSp,17,320,9
SFJS6,ACSp,18,320,6
SFJS6,ACSp,19,320,6
SFJS6,ACSp,20,320,7
SFJS6,ACSp,21,320,5
SFJS6,ACSp,22,320,5
SFJS6,ACSp,23,320,8
SFJS6,ACSp,24,330,8
SFJS6,ACSp,25,320,5
SFJS6,ACSp,26,320,5
SFJS6,ACSp,27,320,5
SFJS6,ACSp,28,320,6
SFJS6,ACSp,29,320,4
SFJS6,ACSp,30,320,6
SFJS6,ECT,1,490,0
SFJS6,ECT,2,490,0
SFJS6,ECT,3,490,0
SFJS6,ECT,4,490,0
SFJS6,ECT,5,490,0
SFJS6,ECT,6,490,0
SFJS6,ECT,7,490,0
SFJS6,ECT,8,490,0
SFJS6,ECT,9,490,0
SFJS6,ECT,10,490,0
SFJS6,ECT,11,490,0
SFJS6,ECT,12,490,0
SFJS6,ECT,13,490,0
SFJS6,ECT,14,490,0
SFJS6,ECT,15,490,0
SFJS6,ECT,16,490,0
SFJS6,ECT,17,490,0
SFJS6,ECT,18,490,0
SFJS6,ECT,19,490,0
SFJS6,ECT,20,490,0
SFJS6,ECT,21,490,0
SFJS6,ECT,22,490,0
SFJS6,ECT,23,490,0
SFJS6,ECT,24,490,0
SFJS6,ECT,25,490,0
SFJS6,ECT,26,490,0
SFJS6,ECT,27,490,0
SFJS6,ECT,28,490,0
SFJS6,ECT,29,490,0
SFJS6,ECT,30,490,0
SFJS7,ACSi,1,397,19
SFJS7,ACSi,2,397,13
SFJS7,ACSi,3,397,7
SFJS7,ACSi,4,397,8
SFJS7,ACSi,5,397,9
SFJS7,ACSi,6,397,7
SFJS7,ACSi,7,405,7
SFJS7,ACSi,8,397,9
SFJS7,ACSi,9,397,8
SFJS7,ACSi,10,397,10
SFJS7,ACSi,11,397,7
SFJS7,ACSi,12,407,6
SFJS7,ACSi,13,397,7
SFJS7,ACSi,14,397,7
SFJS7,ACSi,15,397,6
SFJS7,ACSi,16,397,12
SFJS7,ACSi,17,405,8
SFJS7,ACSi,18,397,6
SFJS7,ACSi,19,397,8
SFJS7,ACSi,20,397,6
SFJS7,ACSi,21,397,5
SFJS7,ACSi,22,405,7
SFJS7,ACSi,23,397,6
SFJS7,ACSi,24,397,8
SFJS7,ACSi,25,397,6
SFJS7,ACSi,26,397,5
SFJS7,ACSi,27,397,6
SFJS7,ACSi,28,397,7
SFJS7,ACSi,29,405,7
SFJS7,ACSi,30,397,8
SFJS7,ACSp,1,397,21
SFJS7,ACSp,2,397,5
SFJS7,ACSp,3,397,7
SFJS7,ACSp,4,397,8
SFJS7,ACSp,5,397,5
SFJS7,ACSp,6,397,6
SFJS7,ACSp,7,397,8
SFJS7,ACSp,8,397,5
SFJS7,ACSp,9,397,7
SFJS7,ACSp,10,397,5
SFJS7,ACSp,11,397,8
SFJS7,ACSp,12,397,5
SFJS7,ACSp,13,397,5
SFJS7,ACSp,14,397,6
SFJS7,ACSp,15,405,5
SFJS7,ACSp,16,397,5
SFJS7,ACSp,17,397,6
SFJS7,ACSp,18,397,4
SFJS7,ACSp,19,405,5
SFJS7,ACSp,20,397,7
SFJS7,ACSp,21,397,5
SFJS7,ACSp,22,397,7
SFJS7,ACSp,23,397,7
SFJS7,ACSp,24,397,6
SFJS7,ACSp,25,397,6
SFJS7,ACSp,26,397,10
SFJS7,ACSp,27,397,5
SFJS7,ACSp,28,397,6
SFJS7,ACSp,29,397,5
SFJS7,ACSp,30,397,5
SFJS7,ECT,1,432,0
SFJS7,ECT,2,432,0
SFJS7,ECT,3,432,0
SFJS7,ECT,4,432,0
SFJS7,ECT,5,432,0
SFJS7,ECT,6,432,0
SFJS7,ECT,7,432,0
SFJS7,ECT,8,432,0
SFJS7,ECT,9,432,0
SFJS7,ECT,10,432,0
SFJS7,ECT,11,432,0
SFJS7,ECT,12,432,0
SFJS7,ECT,13,432,0
SFJS7,ECT,14,432,0
SFJS7,ECT,15,432,0
SFJS7,ECT,16,432,0
SFJS7,ECT,17,432,0
SFJS7,ECT,18,432,0
SFJS7,ECT,19,432,0
SFJS7,ECT,20,432,0
SFJS7,ECT,21,432,0
SFJS7,ECT,22,432,0
SFJS7,ECT,23,432,0
SFJS7,ECT,24,432,0
SFJS7,ECT,25,432,0
SFJS7,ECT,26,432,0
SFJS7,ECT,27,432,0
SFJS7,ECT,28,432,0
SFJS7,ECT,29,432,0
SFJS7,ECT,30,432,0
SFJS8,ACSi,1,253,26
SFJS8,ACSi,2,256,10
SFJS8,ACSi,3,256,10
SFJS8,ACSi,4,256,10
SFJS8,ACSi,5,253,18
SFJS8,ACSi,6,253,8
SFJS8,ACSi,7,256,13
SFJS8,ACSi,8,253,15
SFJS8,ACSi,9,253,15
SFJS8,ACSi,10,253,6
SFJS8,ACSi,11,256,8
SFJS8,ACSi,12,253,8
SFJS8,ACSi,13,256,11
SFJS8,ACSi,14,253,8
SFJS8,ACSi,15,253,12
SFJS8,ACSi,16,253,10
SFJS8,ACSi,17,256,14
SFJS8,ACSi,18,264,7
SFJS8,ACSi,19,253,19
SFJS8,ACSi,20,256,13
SFJS8,ACSi,21,253,10
SFJS8,ACSi,22,256,10
SFJS8,ACSi,23,253,13
SFJS8,ACSi,24,253,11
SFJS8,ACSi,25,256,8
SFJS8,ACSi,26,253,11
SFJS8,ACSi,27,267,11
SFJS8,ACSi,28,256,13
SFJS8,ACSi,29,267,12
SFJS8,ACSi,30,256,21
SFJS8,ACSp,1,253,22
